"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2018","0.005754","0.005735","0.005805","0.005700","94.63M","0.40%"
"Sep 25, 2018","0.005731","0.005686","0.005846","0.005599","120.34M","0.81%"
"Sep 24, 2018","0.005685","0.005983","0.006170","0.005661","135.39M","-4.98%"
"Sep 23, 2018","0.005983","0.005797","0.006000","0.005789","114.42M","3.32%"
"Sep 22, 2018","0.005791","0.005725","0.005901","0.005660","143.43M","1.17%"
"Sep 21, 2018","0.005724","0.005670","0.005990","0.005560","142.49M","0.72%"
"Sep 20, 2018","0.005683","0.005623","0.005914","0.005612","158.63M","1.07%"
"Sep 19, 2018","0.005623","0.005943","0.006041","0.005259","194.52M","-5.43%"
"Sep 18, 2018","0.005946","0.006236","0.006315","0.005682","156.64M","-4.64%"
"Sep 17, 2018","0.006235","0.006536","0.006573","0.006116","140.55M","-4.61%"
"Sep 16, 2018","0.006536","0.006205","0.006562","0.006130","118.64M","5.25%"
"Sep 15, 2018","0.006210","0.006175","0.006282","0.006130","112.52M","0.57%"
"Sep 14, 2018","0.006175","0.006523","0.006666","0.005935","151.30M","-5.36%"
"Sep 13, 2018","0.006525","0.006451","0.006645","0.006375","156.50M","1.15%"
"Sep 12, 2018","0.006451","0.006301","0.006480","0.006142","120.43M","2.46%"
"Sep 11, 2018","0.006296","0.006900","0.006932","0.005911","208.94M","-8.67%"
"Sep 10, 2018","0.006894","0.005817","0.006960","0.005817","221.79M","18.51%"
"Sep 09, 2018","0.005817","0.005688","0.005916","0.005659","181.20M","2.39%"
"Sep 08, 2018","0.005681","0.005261","0.005845","0.005250","195.67M","8.21%"
"Sep 07, 2018","0.005250","0.005023","0.005430","0.005002","177.41M","4.56%"
"Sep 06, 2018","0.005021","0.004878","0.005100","0.004570","209.15M","3.12%"
"Sep 05, 2018","0.004869","0.005321","0.005519","0.004734","290.19M","-8.49%"
"Sep 04, 2018","0.005321","0.005281","0.005445","0.004977","242.16M","0.78%"
"Sep 03, 2018","0.005280","0.005033","0.005580","0.004942","223.24M","5.14%"
"Sep 02, 2018","0.005022","0.006294","0.006612","0.004497","397.52M","-20.20%"
"Sep 01, 2018","0.006293","0.004831","0.007067","0.004079","688.16M","30.26%"
"Aug 31, 2018","0.004831","0.003235","0.004880","0.003231","409.96M","48.83%"
"Aug 30, 2018","0.003246","0.002607","0.003246","0.002606","329.88M","24.51%"
"Aug 29, 2018","0.002607","0.002646","0.002680","0.002570","265.18M","-1.47%"
"Aug 28, 2018","0.002646","0.002475","0.002674","0.002450","320.31M","6.91%"
"Aug 27, 2018","0.002475","0.002425","0.002490","0.002394","318.23M","2.02%"
"Aug 26, 2018","0.002426","0.002421","0.002435","0.002351","266.64M","0.25%"
"Aug 25, 2018","0.002420","0.002431","0.002458","0.002393","262.40M","-0.53%"
"Aug 24, 2018","0.002433","0.002375","0.002486","0.002327","243.64M","2.53%"
"Aug 23, 2018","0.002373","0.002330","0.002388","0.002312","259.82M","1.93%"
"Aug 22, 2018","0.002328","0.002405","0.002541","0.002303","282.11M","-3.20%"
"Aug 21, 2018","0.002405","0.002340","0.002413","0.002336","229.57M","2.78%"
"Aug 20, 2018","0.002340","0.002460","0.002477","0.002340","276.18M","-4.84%"
"Aug 19, 2018","0.002459","0.002406","0.002471","0.002370","236.97M","2.46%"
"Aug 18, 2018","0.002400","0.002504","0.002535","0.002340","305.30M","-4.08%"
"Aug 17, 2018","0.002502","0.002269","0.002502","0.002269","268.71M","10.27%"
"Aug 16, 2018","0.002269","0.002279","0.002333","0.002246","283.02M","-0.13%"
"Aug 15, 2018","0.002272","0.002233","0.002399","0.002233","246.13M","1.88%"
"Aug 14, 2018","0.002230","0.002326","0.002326","0.002086","279.06M","-4.21%"
"Aug 13, 2018","0.002328","0.002400","0.002478","0.002293","258.08M","-2.88%"
"Aug 12, 2018","0.002397","0.002366","0.002450","0.002340","303.25M","1.31%"
"Aug 11, 2018","0.002366","0.002410","0.002457","0.002321","211.68M","-1.78%"
"Aug 10, 2018","0.002409","0.002576","0.002599","0.002362","240.49M","-6.48%"
"Aug 09, 2018","0.002576","0.002407","0.002608","0.002366","287.45M","7.02%"
"Aug 08, 2018","0.002407","0.002645","0.002645","0.002375","249.87M","-8.96%"
"Aug 07, 2018","0.002644","0.002775","0.002823","0.002631","308.14M","-4.76%"
"Aug 06, 2018","0.002776","0.002878","0.002926","0.002698","249.66M","-3.51%"
"Aug 05, 2018","0.002877","0.002827","0.002900","0.002790","271.15M","1.77%"
"Aug 04, 2018","0.002827","0.002930","0.003008","0.002812","260.75M","-3.45%"
"Aug 03, 2018","0.002928","0.002966","0.003005","0.002850","202.19M","-1.28%"
"Aug 02, 2018","0.002966","0.003061","0.003094","0.002931","182.99M","-3.23%"
"Aug 01, 2018","0.003065","0.002978","0.003100","0.002893","223.66M","2.92%"
"Jul 31, 2018","0.002978","0.003266","0.003268","0.002953","247.20M","-8.79%"
"Jul 30, 2018","0.003265","0.003303","0.003318","0.003160","202.09M","-1.27%"
"Jul 29, 2018","0.003307","0.003434","0.003463","0.003293","183.96M","-3.50%"
"Jul 28, 2018","0.003427","0.003450","0.003494","0.003390","159.43M","-0.67%"
"Jul 27, 2018","0.003450","0.003383","0.003473","0.003261","211.76M","1.95%"
"Jul 26, 2018","0.003384","0.003578","0.003578","0.003326","194.74M","-5.40%"
"Jul 25, 2018","0.003577","0.003632","0.003662","0.003423","224.57M","-1.49%"
"Jul 24, 2018","0.003631","0.003417","0.003669","0.003377","230.06M","6.17%"
"Jul 23, 2018","0.003420","0.003500","0.003671","0.003404","201.87M","-2.29%"
"Jul 22, 2018","0.003500","0.003568","0.003594","0.003430","198.05M","-1.88%"
"Jul 21, 2018","0.003567","0.003412","0.003592","0.003334","145.01M","4.54%"
"Jul 20, 2018","0.003412","0.003826","0.003845","0.003249","187.09M","-10.82%"
"Jul 19, 2018","0.003826","0.003698","0.004000","0.003457","155.63M","3.46%"
"Jul 18, 2018","0.003698","0.003260","0.004587","0.003223","310.63M","13.44%"
"Jul 17, 2018","0.003260","0.002930","0.003322","0.002818","222.01M","10.92%"
"Jul 16, 2018","0.002939","0.002414","0.002939","0.002399","331.13M","21.80%"
"Jul 15, 2018","0.002413","0.002329","0.002419","0.002316","161.48M","3.61%"
"Jul 14, 2018","0.002329","0.002315","0.002342","0.002277","107.14M","0.60%"
"Jul 13, 2018","0.002315","0.002292","0.002390","0.002281","98.68M","1.00%"
"Jul 12, 2018","0.002292","0.002485","0.002489","0.002249","104.24M","-7.69%"
"Jul 11, 2018","0.002483","0.002482","0.002506","0.002443","133.37M","0.04%"
"Jul 10, 2018","0.002482","0.002652","0.002658","0.002442","130.48M","-6.41%"
"Jul 09, 2018","0.002652","0.002669","0.002687","0.002640","129.63M","-0.49%"
"Jul 08, 2018","0.002665","0.002672","0.002704","0.002631","81.01M","-0.26%"
"Jul 07, 2018","0.002672","0.002656","0.002681","0.002590","98.08M","0.60%"
"Jul 06, 2018","0.002656","0.002629","0.002688","0.002580","97.78M","1.03%"
"Jul 05, 2018","0.002629","0.002705","0.002728","0.002594","57.87M","-2.81%"
"Jul 04, 2018","0.002705","0.002654","0.002764","0.002608","83.78M","1.77%"
"Jul 03, 2018","0.002658","0.002756","0.002800","0.002640","80.91M","-3.56%"
"Jul 02, 2018","0.002756","0.002545","0.002784","0.002502","63.96M","8.29%"
"Jul 01, 2018","0.002545","0.002565","0.002574","0.002505","67.21M","-0.78%"
"Jun 30, 2018","0.002565","0.002432","0.002586","0.002410","92.15M","5.47%"
"Jun 29, 2018","0.002432","0.002314","0.002496","0.002284","94.39M","4.65%"
"Jun 28, 2018","0.002324","0.002468","0.002496","0.002305","128.53M","-5.83%"
"Jun 27, 2018","0.002468","0.002448","0.002488","0.002404","107.83M","0.53%"
"Jun 26, 2018","0.002455","0.002531","0.002573","0.002450","126.88M","-3.12%"
"Jun 25, 2018","0.002534","0.002530","0.002600","0.002469","122.12M","0.20%"
"Jun 24, 2018","0.002529","0.002653","0.002656","0.002298","105.37M","-4.67%"
"Jun 23, 2018","0.002653","0.002621","0.002775","0.002610","89.08M","1.30%"
"Jun 22, 2018","0.002619","0.002985","0.002996","0.002604","118.16M","-12.26%"
"Jun 21, 2018","0.002985","0.002990","0.003050","0.002966","120.31M","-0.17%"
"Jun 20, 2018","0.002990","0.003019","0.003062","0.002929","63.31M","-1.09%"
"Jun 19, 2018","0.003023","0.003021","0.003071","0.002991","99.12M","0.53%"
"Jun 18, 2018","0.003007","0.002881","0.003076","0.002841","106.18M","4.37%"
"Jun 17, 2018","0.002881","0.002895","0.002919","0.002835","101.92M","-0.66%"
"Jun 16, 2018","0.002900","0.002838","0.002954","0.002825","101.27M","2.11%"
"Jun 15, 2018","0.002840","0.002940","0.002954","0.002830","81.60M","-3.27%"
"Jun 14, 2018","0.002936","0.002742","0.003010","0.002710","90.90M","7.11%"
"Jun 13, 2018","0.002741","0.003103","0.003118","0.002670","57.76M","-11.67%"
"Jun 12, 2018","0.003103","0.003205","0.003258","0.003053","75.98M","-3.18%"
"Jun 11, 2018","0.003205","0.003106","0.003216","0.003030","61.60M","2.72%"
"Jun 10, 2018","0.003120","0.003535","0.003551","0.003070","65.81M","-11.74%"
"Jun 09, 2018","0.003535","0.003656","0.003700","0.003535","85.29M","-3.36%"
"Jun 08, 2018","0.003658","0.003726","0.003726","0.003510","77.15M","-1.83%"
"Jun 07, 2018","0.003726","0.003730","0.003834","0.003692","69.04M","-0.45%"
"Jun 06, 2018","0.003743","0.003642","0.003800","0.003621","91.76M","2.80%"
"Jun 05, 2018","0.003641","0.003556","0.003698","0.003480","72.98M","2.39%"
"Jun 04, 2018","0.003556","0.003661","0.003689","0.003475","100.31M","-2.87%"
"Jun 03, 2018","0.003661","0.003576","0.003717","0.003530","108.58M","2.38%"
"Jun 02, 2018","0.003576","0.003420","0.003798","0.003385","117.23M","4.56%"
"Jun 01, 2018","0.003420","0.003402","0.003549","0.003235","110.62M","0.53%"
"May 31, 2018","0.003402","0.003457","0.003499","0.003360","97.85M","-1.59%"
"May 30, 2018","0.003457","0.003461","0.003540","0.003326","43.49M","-0.23%"
"May 29, 2018","0.003465","0.003205","0.003558","0.003145","134.40M","8.11%"
"May 28, 2018","0.003205","0.003390","0.003425","0.003170","132.35M","-5.46%"
"May 27, 2018","0.003390","0.003431","0.003498","0.003360","112.93M","-1.19%"
"May 26, 2018","0.003431","0.003488","0.003566","0.003403","114.82M","-1.38%"
"May 25, 2018","0.003479","0.003552","0.003606","0.003441","99.89M","-2.06%"
"May 24, 2018","0.003552","0.003461","0.003604","0.003268","129.08M","2.66%"
"May 23, 2018","0.003460","0.003819","0.003946","0.003340","110.63M","-9.40%"
"May 22, 2018","0.003819","0.004205","0.004220","0.003800","107.42M","-9.14%"
"May 21, 2018","0.004203","0.004348","0.004381","0.004203","103.40M","-3.33%"
"May 20, 2018","0.004348","0.004248","0.004381","0.004183","104.19M","2.33%"
"May 19, 2018","0.004249","0.004239","0.004300","0.004160","85.57M","0.24%"
"May 18, 2018","0.004239","0.004153","0.004325","0.004035","86.19M","2.00%"
"May 17, 2018","0.004156","0.004382","0.004423","0.004150","81.93M","-5.16%"
"May 16, 2018","0.004382","0.004502","0.004520","0.004236","90.01M","-2.67%"
"May 15, 2018","0.004502","0.004457","0.004749","0.004430","82.58M","0.74%"
"May 14, 2018","0.004469","0.004490","0.004600","0.004265","43.01M","-0.47%"
"May 13, 2018","0.004490","0.004318","0.004603","0.004220","42.58M","3.98%"
"May 12, 2018","0.004318","0.004290","0.004443","0.004100","33.69M","0.65%"
"May 11, 2018","0.004290","0.004769","0.004769","0.004150","26.50M","-10.04%"
"May 10, 2018","0.004769","0.005004","0.005212","0.004720","15.30M","-4.70%"
"May 09, 2018","0.005004","0.005251","0.005325","0.004701","46.42M","-4.70%"
"May 08, 2018","0.005251","0.004910","0.005411","0.004800","47.69M","6.95%"
"May 07, 2018","0.004910","0.004979","0.005057","0.004674","93.18M","-1.41%"
"May 06, 2018","0.004980","0.005237","0.005287","0.004856","79.27M","-4.91%"
"May 05, 2018","0.005237","0.005266","0.005465","0.005100","82.89M","-0.57%"
"May 04, 2018","0.005267","0.005551","0.005555","0.005180","81.07M","-5.12%"
"May 03, 2018","0.005551","0.005350","0.005610","0.005229","90.51M","3.91%"
"May 02, 2018","0.005342","0.005102","0.005400","0.005033","73.49M","4.83%"
"May 01, 2018","0.005096","0.005266","0.005277","0.004955","70.14M","-3.30%"
"Apr 30, 2018","0.005270","0.005460","0.005549","0.005169","100.32M","-3.50%"
"Apr 29, 2018","0.005461","0.005490","0.005609","0.005261","95.30M","-0.46%"
"Apr 28, 2018","0.005486","0.005462","0.005699","0.005416","88.60M","0.55%"
"Apr 27, 2018","0.005456","0.005575","0.005810","0.005402","107.91M","-2.15%"
"Apr 26, 2018","0.005576","0.005148","0.005584","0.005000","104.99M","8.36%"
"Apr 25, 2018","0.005146","0.005860","0.005878","0.004933","102.42M","-12.18%"
"Apr 24, 2018","0.005860","0.005713","0.005955","0.005655","88.11M","2.57%"
"Apr 23, 2018","0.005713","0.005631","0.005811","0.005582","101.03M","1.29%"
"Apr 22, 2018","0.005640","0.005590","0.006010","0.005400","97.96M","0.89%"
"Apr 21, 2018","0.005590","0.005893","0.005911","0.005255","97.05M","-5.05%"
"Apr 20, 2018","0.005887","0.005999","0.006133","0.005700","98.33M","-1.87%"
"Apr 19, 2018","0.005999","0.005621","0.006113","0.005400","74.86M","6.91%"
"Apr 18, 2018","0.005611","0.004850","0.005728","0.004827","68.76M","15.69%"
"Apr 17, 2018","0.004850","0.004718","0.005076","0.004680","85.89M","2.80%"
"Apr 16, 2018","0.004718","0.004744","0.005090","0.004455","107.57M","-0.57%"
"Apr 15, 2018","0.004745","0.004262","0.004789","0.004257","129.58M","11.33%"
"Apr 14, 2018","0.004262","0.004117","0.004430","0.004013","103.13M","3.52%"
"Apr 13, 2018","0.004117","0.003907","0.004471","0.003809","127.31M","5.43%"
"Apr 12, 2018","0.003905","0.003468","0.003924","0.003323","132.12M","12.54%"
"Apr 11, 2018","0.003470","0.003155","0.003625","0.003145","146.51M","10.02%"
"Apr 10, 2018","0.003154","0.002846","0.003266","0.002825","116.16M","10.82%"
"Apr 09, 2018","0.002846","0.002882","0.002985","0.002809","122.05M","-1.25%"
"Apr 08, 2018","0.002882","0.002878","0.002943","0.002857","83.94M","0.14%"
"Apr 07, 2018","0.002878","0.002745","0.002930","0.002745","91.64M","4.85%"
"Apr 06, 2018","0.002745","0.002826","0.002872","0.002702","113.57M","-3.04%"
"Apr 05, 2018","0.002831","0.002804","0.002872","0.002725","102.04M","1.00%"
"Apr 04, 2018","0.002803","0.003085","0.003134","0.002776","119.46M","-9.14%"
"Apr 03, 2018","0.003085","0.002836","0.003110","0.002832","95.50M","8.78%"
"Apr 02, 2018","0.002836","0.002785","0.002909","0.002722","84.48M","1.83%"
"Apr 01, 2018","0.002785","0.002836","0.002872","0.002700","55.18M","-1.80%"
"Mar 31, 2018","0.002836","0.002832","0.002956","0.002821","75.49M","0.18%"
"Mar 30, 2018","0.002831","0.002869","0.003000","0.002775","83.53M","-1.39%"
"Mar 29, 2018","0.002871","0.003166","0.003200","0.002862","106.64M","-9.55%"
"Mar 28, 2018","0.003174","0.003176","0.003277","0.003118","107.24M","0.09%"
"Mar 27, 2018","0.003171","0.003307","0.003350","0.003120","113.96M","-4.17%"
"Mar 26, 2018","0.003309","0.003509","0.003520","0.003142","95.26M","-5.67%"
"Mar 25, 2018","0.003508","0.003526","0.003579","0.003439","85.13M","-0.57%"
"Mar 24, 2018","0.003528","0.003613","0.003717","0.003527","93.92M","-2.35%"
"Mar 23, 2018","0.003613","0.003624","0.003639","0.003413","91.56M","-0.30%"
"Mar 22, 2018","0.003624","0.003699","0.003799","0.003500","90.28M","-2.03%"
"Mar 21, 2018","0.003699","0.003716","0.003887","0.003665","86.13M","-0.56%"
"Mar 20, 2018","0.003720","0.003520","0.003845","0.003456","95.30M","5.71%"
"Mar 19, 2018","0.003519","0.003251","0.003680","0.003213","134.24M","9.29%"
"Mar 18, 2018","0.003220","0.003372","0.003378","0.002900","141.01M","-4.54%"
"Mar 17, 2018","0.003373","0.003567","0.003652","0.003333","112.70M","-5.68%"
"Mar 16, 2018","0.003576","0.003613","0.003733","0.003500","91.22M","-1.02%"
"Mar 15, 2018","0.003613","0.003695","0.003755","0.003400","142.30M","-2.54%"
"Mar 14, 2018","0.003707","0.004017","0.004082","0.003677","93.93M","-7.72%"
"Mar 13, 2018","0.004017","0.004073","0.004167","0.003925","82.11M","-1.40%"
"Mar 12, 2018","0.004074","0.004201","0.004278","0.003900","102.72M","-3.02%"
"Mar 11, 2018","0.004201","0.004046","0.004340","0.003940","91.35M","3.83%"
"Mar 10, 2018","0.004046","0.004246","0.004475","0.004042","85.74M","-4.73%"
"Mar 09, 2018","0.004247","0.004082","0.004308","0.003795","112.27M","4.02%"
"Mar 08, 2018","0.004083","0.004108","0.004591","0.003986","81.36M","-0.61%"
"Mar 07, 2018","0.004108","0.004658","0.004899","0.004100","97.16M","-11.71%"
"Mar 06, 2018","0.004653","0.005296","0.005296","0.004501","57.63M","-12.14%"
"Mar 05, 2018","0.005296","0.005499","0.005549","0.005273","17.01M","-3.69%"
"Mar 04, 2018","0.005499","0.005298","0.005555","0.005251","31.96M","3.79%"
"Mar 03, 2018","0.005298","0.005551","0.005817","0.005180","39.95M","-4.52%"
"Mar 02, 2018","0.005549","0.006262","0.006361","0.005420","46.00M","-11.39%"
"Mar 01, 2018","0.006262","0.006056","0.006388","0.005945","46.40M","3.40%"
"Feb 28, 2018","0.006056","0.006320","0.006425","0.006033","14.99M","-4.28%"
"Feb 27, 2018","0.006327","0.006372","0.006600","0.006258","19.75M","-0.71%"
"Feb 26, 2018","0.006372","0.006188","0.006600","0.006057","46.53M","2.97%"
"Feb 25, 2018","0.006188","0.006395","0.006491","0.006000","46.22M","-3.22%"
"Feb 24, 2018","0.006394","0.006799","0.006985","0.006200","60.96M","-5.96%"
"Feb 23, 2018","0.006799","0.006280","0.007125","0.005872","77.52M","8.14%"
"Feb 22, 2018","0.006287","0.006869","0.007100","0.006280","88.50M","-8.38%"
"Feb 21, 2018","0.006862","0.007400","0.007600","0.006611","103.71M","-7.42%"
"Feb 20, 2018","0.007412","0.006684","0.008407","0.006400","172.50M","10.89%"
"Feb 19, 2018","0.006684","0.006566","0.006959","0.006397","73.86M","2.48%"
"Feb 18, 2018","0.006522","0.007102","0.007125","0.006337","66.90M","-8.19%"
"Feb 17, 2018","0.007104","0.007058","0.007338","0.006797","92.68M","0.55%"
"Feb 16, 2018","0.007065","0.007281","0.007561","0.006441","107.60M","-2.77%"
"Feb 15, 2018","0.007266","0.006690","0.007980","0.006651","142.34M","8.63%"
"Feb 14, 2018","0.006689","0.005665","0.006933","0.005645","125.52M","18.22%"
"Feb 13, 2018","0.005658","0.005524","0.005773","0.005239","100.39M","2.30%"
"Feb 12, 2018","0.005531","0.004923","0.005570","0.004923","105.02M","12.35%"
"Feb 11, 2018","0.004923","0.005000","0.005207","0.004550","115.56M","-1.54%"
"Feb 10, 2018","0.005000","0.004987","0.005520","0.004700","121.82M","0.14%"
"Feb 09, 2018","0.004993","0.004574","0.005031","0.004401","128.20M","9.30%"
"Feb 08, 2018","0.004568","0.004292","0.004853","0.004285","152.56M","6.65%"
"Feb 07, 2018","0.004283","0.004414","0.004770","0.003925","159.97M","-3.54%"
"Feb 06, 2018","0.004440","0.003506","0.004515","0.002890","231.01M","26.64%"
"Feb 05, 2018","0.003506","0.004321","0.004514","0.003377","178.15M","-18.67%"
"Feb 04, 2018","0.004311","0.005139","0.005317","0.004159","151.82M","-16.14%"
"Feb 03, 2018","0.005141","0.004487","0.005611","0.004202","143.49M","14.58%"
"Feb 02, 2018","0.004487","0.005055","0.005055","0.003249","178.37M","-11.20%"
"Feb 01, 2018","0.005053","0.005947","0.006064","0.004801","170.91M","-14.96%"
"Jan 31, 2018","0.005942","0.006000","0.006219","0.005688","151.03M","-0.97%"
"Jan 30, 2018","0.006000","0.006953","0.007017","0.005875","139.34M","-13.57%"
"Jan 29, 2018","0.006942","0.007610","0.007650","0.006866","113.36M","-8.78%"
"Jan 28, 2018","0.007610","0.007383","0.008140","0.007350","106.20M","3.07%"
"Jan 27, 2018","0.007383","0.007154","0.007499","0.007072","123.92M","2.99%"
"Jan 26, 2018","0.007169","0.007484","0.008294","0.006608","139.40M","-4.29%"
"Jan 25, 2018","0.007490","0.007060","0.007696","0.006850","157.71M","6.09%"
"Jan 24, 2018","0.007060","0.006558","0.007200","0.006382","159.44M","6.89%"
"Jan 23, 2018","0.006605","0.006644","0.006995","0.006082","171.65M","-0.68%"
"Jan 22, 2018","0.006650","0.006982","0.007601","0.006169","171.18M","-4.66%"
"Jan 21, 2018","0.006975","0.008359","0.008385","0.006794","153.50M","-16.56%"
"Jan 20, 2018","0.008359","0.007779","0.008654","0.007600","140.04M","7.35%"
"Jan 19, 2018","0.007787","0.007532","0.008466","0.007231","145.01M","3.41%"
"Jan 18, 2018","0.007530","0.007623","0.009238","0.007052","174.56M","-1.18%"
"Jan 17, 2018","0.007620","0.006562","0.007879","0.005416","177.53M","16.09%"
"Jan 16, 2018","0.006564","0.009701","0.009757","0.005551","194.60M","-32.48%"
"Jan 15, 2018","0.009721","0.011243","0.011400","0.009679","117.88M","-13.45%"
"Jan 14, 2018","0.011232","0.012263","0.012345","0.010560","123.83M","-8.38%"
"Jan 13, 2018","0.012259","0.012561","0.013295","0.012021","118.74M","-2.44%"
"Jan 12, 2018","0.012566","0.011188","0.013158","0.010708","115.72M","12.31%"
"Jan 11, 2018","0.011189","0.012868","0.014220","0.010100","148.65M","-12.85%"
"Jan 10, 2018","0.012839","0.013104","0.013600","0.010701","117.13M","-1.99%"
"Jan 09, 2018","0.013100","0.014773","0.015441","0.012394","143.72M","-15.05%"
"Jan 08, 2018","0.015420","0.017000","0.018000","0.015420","50.28M","-9.29%"
"Jan 07, 2018","0.017000","0.014630","0.019000","0.014000","174.97M","16.20%"
"Jan 06, 2018","0.014630","0.012550","0.017500","0.012010","175.01M","16.57%"
"Jan 05, 2018","0.012550","0.009613","0.013950","0.009434","192.07M","30.55%"
"Jan 04, 2018","0.009613","0.009205","0.010300","0.008559","181.28M","4.43%"
"Jan 03, 2018","0.009205","0.009000","0.009345","0.008340","206.95M","2.28%"
"Jan 02, 2018","0.009000","0.008678","0.009878","0.008316","206.04M","3.71%"
"Jan 01, 2018","0.008678","0.008927","0.008990","0.007960","164.35M","-2.79%"
"Dec 31, 2017","0.008927","0.007672","0.009100","0.007500","170.69M","16.36%"
"Dec 30, 2017","0.007672","0.009228","0.009400","0.006990","159.65M","-16.86%"
"Dec 29, 2017","0.009228","0.008244","0.009450","0.007577","182.25M","11.94%"
"Dec 28, 2017","0.008244","0.008861","0.008869","0.007221","155.23M","-6.96%"
"Dec 27, 2017","0.008861","0.009332","0.009600","0.008090","144.38M","-5.05%"
"Dec 26, 2017","0.009332","0.008648","0.009686","0.008000","173.97M","7.91%"
"Dec 25, 2017","0.008648","0.008356","0.011020","0.008124","203.97M","3.49%"
"Dec 24, 2017","0.008356","0.006949","0.008581","0.005500","243.10M","20.25%"
"Dec 23, 2017","0.006949","0.006071","0.007870","0.005682","214.35M","14.46%"
"Dec 22, 2017","0.006071","0.007497","0.007621","0.004270","272.07M","-19.02%"
"Dec 21, 2017","0.007497","0.006392","0.008767","0.006107","234.12M","17.29%"
"Dec 20, 2017","0.006392","0.005409","0.007000","0.004529","293.10M","18.17%"
"Dec 19, 2017","0.005409","0.006270","0.006700","0.005222","259.42M","-13.73%"
"Dec 18, 2017","0.006270","0.005841","0.007000","0.005582","229.36M","7.34%"
"Dec 17, 2017","0.005841","0.005634","0.007804","0.005306","259.49M","3.67%"
"Dec 16, 2017","0.005634","0.003659","0.006800","0.003610","362.35M","53.98%"
"Dec 15, 2017","0.003659","0.003591","0.003750","0.003417","358.84M","1.89%"
"Dec 14, 2017","0.003591","0.003382","0.003900","0.003301","336.96M","6.18%"
"Dec 13, 2017","0.003382","0.003126","0.003900","0.003010","432.99M","8.19%"
"Dec 12, 2017","0.003126","0.002646","0.003434","0.002580","446.38M","18.14%"
"Dec 11, 2017","0.002646","0.002519","0.002800","0.002377","416.51M","5.04%"
"Dec 10, 2017","0.002519","0.002564","0.002686","0.002200","482.87M","-1.76%"
"Dec 09, 2017","0.002564","0.002692","0.002730","0.002220","467.85M","-4.75%"
"Dec 08, 2017","0.002692","0.002666","0.002860","0.002303","507.45M","0.98%"
"Dec 07, 2017","0.002666","0.002586","0.002778","0.002380","511.49M","3.09%"
"Dec 06, 2017","0.002586","0.002467","0.002600","0.002202","516.16M","4.82%"
"Dec 05, 2017","0.002467","0.002439","0.002650","0.002394","465.46M","1.15%"
"Dec 04, 2017","0.002439","0.002186","0.002450","0.002131","498.60M","11.57%"
"Dec 03, 2017","0.002186","0.002073","0.002339","0.001977","651.45M","5.45%"
"Dec 02, 2017","0.002073","0.002127","0.002173","0.002041","451.12M","-2.54%"
"Dec 01, 2017","0.002127","0.002053","0.002240","0.001971","568.50M","3.60%"
"Nov 30, 2017","0.002053","0.002043","0.002409","0.001835","514.61M","0.49%"
"Nov 29, 2017","0.002043","0.002360","0.002700","0.001909","674.22M","-13.43%"
"Nov 28, 2017","0.002360","0.001965","0.002360","0.001925","641.66M","20.10%"
"Nov 27, 2017","0.001965","0.001957","0.002028","0.001851","681.20M","0.41%"
"Nov 26, 2017","0.001957","0.002074","0.002148","0.001846","384.75M","-5.64%"
"Nov 25, 2017","0.002074","0.001903","0.002079","0.001770","421.16M","8.99%"
"Nov 24, 2017","0.001903","0.001905","0.002000","0.001731","443.29M","-0.10%"
"Nov 23, 2017","0.001905","0.001837","0.002451","0.001642","434.32M","3.70%"
"Nov 22, 2017","0.001837","0.001376","0.002082","0.001356","697.40M","33.50%"
"Nov 21, 2017","0.001376","0.001373","0.001494","0.001280","687.18M","0.22%"
"Nov 20, 2017","0.001373","0.001362","0.001400","0.001283","373.38M","0.81%"
"Nov 19, 2017","0.001362","0.001320","0.001362","0.001302","4.26M","3.18%"
"Nov 18, 2017","0.001320","0.001298","0.001332","0.001255","387.10M","1.69%"
"Nov 17, 2017","0.001298","0.001353","0.001368","0.001208","584.94M","-4.07%"
"Nov 16, 2017","0.001353","0.001295","0.001392","0.001266","571.87M","4.48%"
"Nov 15, 2017","0.001295","0.001171","0.001326","0.001170","589.96M","10.59%"
"Nov 14, 2017","0.001171","0.001162","0.001200","0.001129","798.32M","0.77%"
"Nov 13, 2017","0.001162","0.001060","0.001200","0.001048","561.99M","9.62%"
"Nov 12, 2017","0.001060","0.001172","0.001172","0.001023","488.66M","-9.56%"
"Nov 11, 2017","0.001172","0.001158","0.001230","0.001125","324.60M","1.21%"
"Nov 10, 2017","0.001158","0.001392","0.001400","0.001130","213.73M","-16.81%"
"Nov 09, 2017","0.001392","0.001191","0.001400","0.001173","715.60M","16.88%"
"Nov 08, 2017","0.001191","0.001169","0.001239","0.001132","718.74M","1.88%"
"Nov 07, 2017","0.001169","0.001143","0.001190","0.001136","353.62M","2.27%"
"Nov 06, 2017","0.001143","0.001169","0.001210","0.001092","394.44M","-2.22%"
"Nov 05, 2017","0.001169","0.001179","0.001225","0.001151","368.53M","-0.85%"
"Nov 04, 2017","0.001179","0.001133","0.001194","0.001107","390.61M","4.06%"
"Nov 03, 2017","0.001133","0.001120","0.001158","0.001091","403.66M","1.16%"
"Nov 02, 2017","0.001120","0.001125","0.001160","0.001045","437.85M","-0.44%"
"Nov 01, 2017","0.001125","0.001147","0.001180","0.001090","334.71M","-1.92%"
