"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2016","0.00767","0.00755","0.00794","0.00755","198.77K","1.62"
"Mar 06, 2016","0.00755","0.00734","0.00809","0.00716","389.96K","2.83"
"Mar 05, 2016","0.00734","0.00794","0.00845","0.00734","38.57K","-7.51"
"Mar 04, 2016","0.00794","0.00790","0.00846","0.00790","79.25K","0.46"
"Mar 03, 2016","0.00790","0.00809","0.00822","0.00782","351.01K","-2.37"
"Mar 02, 2016","0.00809","0.00828","0.00828","0.00783","18.80K","-2.22"
"Mar 01, 2016","0.00828","0.00810","0.00828","0.00780","172.65K","2.20"
"Feb 29, 2016","0.00810","0.00816","0.00816","0.00760","62.32K","-0.67"
"Feb 28, 2016","0.00816","0.00780","0.00816","0.00752","0.10K","4.55"
"Feb 27, 2016","0.00780","0.00823","0.00823","0.00780","13.21K","-5.17"
"Feb 26, 2016","0.00823","0.00823","0.00823","0.00798","25.59K","-0.11"
"Feb 25, 2016","0.00823","0.00785","0.00823","0.00755","17.14K","4.89"
"Feb 24, 2016","0.00785","0.00815","0.00815","0.00785","3.80K","-3.68"
"Feb 23, 2016","0.00815","0.00831","0.00831","0.00815","1.00K","-1.93"
"Feb 22, 2016","0.00831","0.00831","0.00831","0.00765","12.51K","0.00"
"Feb 21, 2016","0.00831","0.00790","0.00840","0.00790","59.46K","5.27"
"Feb 20, 2016","0.00790","0.00848","0.00848","0.00790","0.84K","-6.88"
"Feb 19, 2016","0.00848","0.00844","0.00848","0.00773","14.31K","0.46"
"Feb 18, 2016","0.00844","0.00746","0.00844","0.00742","391.39K","13.20"
"Feb 17, 2016","0.00746","0.00811","0.00864","0.00733","374.37K","-8.06"
"Feb 16, 2016","0.00811","0.00835","0.00875","0.00811","65.43K","-2.87"
"Feb 15, 2016","0.00835","0.00821","0.00880","0.00821","46.13K","1.71"
"Feb 14, 2016","0.00821","0.00844","0.00899","0.00820","145.82K","-2.73"
"Feb 13, 2016","0.00844","0.00794","0.00845","0.00766","61.54K","6.30"
"Feb 12, 2016","0.00794","0.00819","0.00820","0.00639","115.06K","-3.06"
"Feb 11, 2016","0.00819","0.00739","0.00819","0.00736","161.86K","10.87"
"Feb 10, 2016","0.00739","0.00736","0.00819","0.00736","603.98K","0.37"
"Feb 09, 2016","0.00736","0.00812","0.10000","0.00736","23.42K","-9.37"
"Feb 08, 2016","0.00812","0.00812","0.00812","0.00812","82.61K","6.25"
"Feb 07, 2016","0.00764","0.00800","0.00909","0.00764","27.91K","-4.45"
"Feb 06, 2016","0.00800","0.00790","0.00800","0.00790","6.98K","1.27"
"Feb 05, 2016","0.00790","0.00663","0.00790","0.00659","0.79K","19.10"
"Feb 04, 2016","0.00663","0.00662","0.00697","0.00658","0.05K","0.15"
"Feb 03, 2016","0.00662","0.00699","0.00699","0.00662","0.26K","-5.24"
"Feb 02, 2016","0.00699","0.00670","0.00699","0.00647","0.29K","4.36"
"Feb 01, 2016","0.00670","0.00615","0.00670","0.00530","5.83K","8.82"
"Jan 31, 2016","0.00615","0.00633","0.00660","0.00578","18.27K","-2.78"
"Jan 30, 2016","0.00633","0.00692","0.00785","0.00620","20.52K","-8.53"
"Jan 29, 2016","0.00692","0.00580","0.00785","0.00580","5.03K","19.41"
"Jan 28, 2016","0.00580","0.00651","0.00685","0.00577","0.67K","-11.00"
"Jan 27, 2016","0.00651","0.00565","0.00695","0.00565","147.09K","15.18"
"Jan 26, 2016","0.00565","0.00510","0.00565","0.00500","27.47K","10.84"
"Jan 25, 2016","0.00510","0.00512","0.00512","0.00510","15.25K","-0.43"
"Jan 24, 2016","0.00512","0.00512","0.00520","0.00499","6.95K","0.00"
"Jan 23, 2016","0.00512","0.00523","0.00523","0.00512","13.45K","-2.12"
"Jan 22, 2016","0.00523","0.00524","0.00524","0.00499","2.81K","-0.19"
"Jan 21, 2016","0.00524","0.00543","0.00562","0.00524","4.00K","-3.53"
"Jan 20, 2016","0.00543","0.00525","0.00543","0.00525","17.00K","3.58"
"Jan 19, 2016","0.00525","0.00511","0.00528","0.00511","0.96K","2.64"
"Jan 18, 2016","0.00511","0.00492","0.00543","0.00492","0.11K","3.93"
"Jan 17, 2016","0.00492","0.00489","0.00492","0.00489","0.64K","0.51"
"Jan 16, 2016","0.00489","0.00513","0.00513","0.00465","3.10K","-4.71"
"Jan 15, 2016","0.00513","0.00556","0.00556","0.00513","23.97K","-7.70"
"Jan 14, 2016","0.00556","0.00569","0.00573","0.00556","0.87K","-2.20"
"Jan 13, 2016","0.00569","0.00570","0.00570","0.00569","0.20K","-0.25"
"Jan 12, 2016","0.00570","0.00570","0.00570","0.00570","0","0.00"
"Jan 11, 2016","0.00570","0.00614","0.00614","0.00570","0.04K","-7.10"
"Jan 10, 2016","0.00614","0.00614","0.00614","0.00614","0","0.00"
"Jan 09, 2016","0.00614","0.00584","0.00614","0.00584","0.02K","5.05"
"Jan 08, 2016","0.00584","0.00590","0.00600","0.00584","11.73K","-0.98"
"Jan 07, 2016","0.00590","0.00611","0.00615","0.00590","13.74K","-3.37"
"Jan 06, 2016","0.00611","0.00615","0.00615","0.00609","2.15K","-0.70"
"Jan 05, 2016","0.00615","0.00615","0.00615","0.00615","0","0.00"
"Jan 04, 2016","0.00615","0.00615","0.00615","0.00615","0","0.00"
"Jan 03, 2016","0.00615","0.00613","0.00615","0.00613","0.02K","0.36"
"Jan 02, 2016","0.00613","0.00600","0.00613","0.00600","0.50K","2.13"
"Jan 01, 2016","0.00600","0.00600","0.00600","0.00600","0","0.00"
"Dec 31, 2015","0.00600","0.00620","0.00620","0.00600","0.20K","-3.24"
"Dec 30, 2015","0.00620","0.00611","0.00620","0.00611","9.64K","1.42"
"Dec 29, 2015","0.00611","0.00650","0.00650","0.00611","0.01K","-5.95"
"Dec 28, 2015","0.00650","0.00640","0.00650","0.00627","1.74K","1.56"
"Dec 27, 2015","0.00640","0.00640","0.00640","0.00640","0","0.00"
"Dec 26, 2015","0.00640","0.00669","0.00669","0.00640","5.00K","-4.39"
"Dec 25, 2015","0.00669","0.00588","0.00669","0.00588","1.73K","13.84"
"Dec 24, 2015","0.00588","0.00588","0.00588","0.00588","0","0.00"
"Dec 23, 2015","0.00588","0.00603","0.00603","0.00588","10.00K","-2.52"
"Dec 22, 2015","0.00603","0.00597","0.00620","0.00597","0.72K","1.04"
"Dec 21, 2015","0.00597","0.00616","0.00616","0.00597","10.63K","-3.08"
"Dec 20, 2015","0.00616","0.00635","0.00635","0.00616","14.29K","-2.99"
"Dec 19, 2015","0.00635","0.00620","0.00635","0.00607","0.00K","2.42"
"Dec 18, 2015","0.00620","0.00650","0.00650","0.00620","5.74K","-4.69"
"Dec 17, 2015","0.00650","0.00654","0.00692","0.00645","1.56K","-0.46"
"Dec 16, 2015","0.00654","0.00619","0.00741","0.00597","115.80K","5.57"
"Dec 15, 2015","0.00619","0.00727","0.00727","0.00560","505.07K","-14.81"
"Dec 14, 2015","0.00727","0.00874","0.00874","0.00688","63.23K","-16.86"
"Dec 13, 2015","0.00874","0.00841","0.00874","0.00841","0.17K","3.94"
"Dec 12, 2015","0.00841","0.00874","0.00894","0.00820","9.14K","-3.74"
"Dec 11, 2015","0.00874","0.00801","0.00913","0.00724","70.06K","9.09"
"Dec 10, 2015","0.00801","0.00851","0.00958","0.00781","29.21K","-5.93"
"Dec 09, 2015","0.00851","0.00699","0.00967","0.00699","29.76K","21.74"
"Dec 08, 2015","0.00699","0.00548","0.00780","0.00548","14.42K","27.52"
"Dec 07, 2015","0.00548","0.00529","0.00555","0.00529","1.08K","3.75"
"Dec 06, 2015","0.00529","0.00547","0.00547","0.00481","26.44K","-3.35"
"Dec 05, 2015","0.00547","0.00465","0.00547","0.00465","8.47K","17.54"
"Dec 04, 2015","0.00465","0.00433","0.00485","0.00433","34.40K","7.46"
"Dec 03, 2015","0.00433","0.00405","0.00433","0.00405","8.84K","6.91"
"Dec 02, 2015","0.00405","0.00418","0.00418","0.00405","0.80K","-3.02"
"Dec 01, 2015","0.00418","0.00419","0.00419","0.00411","20.93K","-0.38"
"Nov 30, 2015","0.00419","0.00432","0.00432","0.00419","15.73K","-2.99"
"Nov 29, 2015","0.00432","0.00432","0.00432","0.00432","0","0.00"
"Nov 28, 2015","0.00432","0.00422","0.00432","0.00419","5.72K","2.39"
"Nov 27, 2015","0.00422","0.00419","0.00422","0.00419","0.00K","0.67"
"Nov 26, 2015","0.00419","0.00419","0.00433","0.00419","9.31K","0.00"
"Nov 25, 2015","0.00419","0.00433","0.00433","0.00419","0.00K","-3.19"
"Nov 24, 2015","0.00433","0.00433","0.00433","0.00433","0","0.00"
"Nov 23, 2015","0.00433","0.00433","0.00433","0.00433","2.38K","0.00"
"Nov 22, 2015","0.00433","0.00430","0.00433","0.00430","0.34K","0.67"
"Nov 21, 2015","0.00430","0.00430","0.00430","0.00430","0.54K","-0.16"
"Nov 20, 2015","0.00430","0.00430","0.00430","0.00430","0","0.00"
"Nov 19, 2015","0.00430","0.00430","0.00430","0.00430","0","0.00"
"Nov 18, 2015","0.00430","0.00421","0.00430","0.00421","0.38K","2.21"
"Nov 17, 2015","0.00421","0.00431","0.00431","0.00412","8.34K","-2.23"
"Nov 16, 2015","0.00431","0.00417","0.00432","0.00413","6.33K","3.26"
"Nov 15, 2015","0.00417","0.00432","0.00450","0.00414","16.28K","-3.31"
"Nov 14, 2015","0.00432","0.00434","0.00446","0.00430","5.61K","-0.58"
"Nov 13, 2015","0.00434","0.00436","0.00447","0.00429","4.09K","-0.46"
"Nov 12, 2015","0.00436","0.00404","0.00465","0.00404","4.78K","7.81"
"Nov 11, 2015","0.00404","0.00442","0.00448","0.00404","6.07K","-8.59"
"Nov 10, 2015","0.00442","0.00447","0.00459","0.00433","7.98K","-1.05"
"Nov 09, 2015","0.00447","0.00447","0.00447","0.00447","0","0.00"
"Nov 08, 2015","0.00447","0.00465","0.00466","0.00447","0.47K","-3.79"
"Nov 07, 2015","0.00465","0.00441","0.00468","0.00441","6.06K","5.25"
"Nov 06, 2015","0.00441","0.00428","0.00458","0.00420","7.28K","3.20"
"Nov 05, 2015","0.00428","0.00441","0.00449","0.00423","12.49K","-2.97"
"Nov 04, 2015","0.00441","0.00515","0.00555","0.00428","41.42K","-14.39"
"Nov 03, 2015","0.00515","0.00490","0.00559","0.00481","9.89K","5.08"
"Nov 02, 2015","0.00490","0.00460","0.00750","0.00460","3.06K","6.54"
"Nov 01, 2015","0.00460","0.00460","0.00460","0.00460","0","0.00"
"Oct 31, 2015","0.00460","0.00447","0.00489","0.00447","1.14K","2.93"
"Oct 30, 2015","0.00447","0.00458","0.00487","0.00447","42.84K","-2.34"
"Oct 29, 2015","0.00458","0.00481","0.00484","0.00445","25.06K","-4.77"
"Oct 28, 2015","0.00481","0.00473","0.00954","0.00473","2.83K","1.65"
"Oct 27, 2015","0.00473","0.00443","0.00473","0.00443","0.00K","6.61"
"Oct 26, 2015","0.00443","0.00479","0.00479","0.00443","0.20K","-7.35"
"Oct 25, 2015","0.00479","0.00459","0.00479","0.00459","0.11K","4.32"
"Oct 24, 2015","0.00459","0.00459","0.00459","0.00459","0","0.00"
"Oct 23, 2015","0.00459","0.00459","0.00459","0.00459","0","0.00"
"Oct 22, 2015","0.00459","0.00479","0.00479","0.00453","0.83K","-4.16"
"Oct 21, 2015","0.00479","0.00450","0.00479","0.00450","0.91K","6.47"
"Oct 20, 2015","0.00450","0.00520","0.00520","0.00450","0.09K","-13.56"
"Oct 19, 2015","0.00520","0.00517","0.00520","0.00513","0.27K","0.68"
"Oct 18, 2015","0.00517","0.00605","0.00605","0.00514","0.07K","-14.61"
"Oct 17, 2015","0.00605","0.00520","0.00605","0.00482","1.86K","16.28"
"Oct 16, 2015","0.00520","0.00517","0.00524","0.00517","0.23K","0.64"
"Oct 15, 2015","0.00517","0.00550","0.00550","0.00517","0.01K","-6.00"
"Oct 14, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Oct 13, 2015","0.00550","0.00504","0.00627","0.00504","2.16K","9.11"
"Oct 12, 2015","0.00504","0.00489","0.00504","0.00489","0.00K","3.07"
"Oct 11, 2015","0.00489","0.00489","0.00489","0.00489","0","0.00"
"Oct 10, 2015","0.00489","0.00506","0.00519","0.00489","0.00K","-3.42"
"Oct 09, 2015","0.00506","0.00504","0.00526","0.00486","1.90K","0.52"
"Oct 08, 2015","0.00504","0.00504","0.00504","0.00504","0","0.00"
"Oct 07, 2015","0.00504","0.00525","0.00525","0.00504","2.98K","-3.96"
"Oct 06, 2015","0.00525","0.00551","0.00551","0.00525","0.09K","-4.76"
"Oct 05, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Oct 04, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Oct 03, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Oct 02, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Oct 01, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Sep 30, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Sep 29, 2015","0.00551","0.00570","0.00570","0.00551","0.88K","-3.37"
"Sep 28, 2015","0.00570","0.00570","0.00570","0.00570","0","0.00"
"Sep 27, 2015","0.00570","0.00570","0.00570","0.00570","0","0.00"
"Sep 26, 2015","0.00570","0.00675","0.00675","0.00570","0.33K","-15.56"
"Sep 25, 2015","0.00675","0.00675","0.00675","0.00675","0","0.00"
"Sep 24, 2015","0.00675","0.00570","0.00898","0.00570","1.04K","18.42"
"Sep 23, 2015","0.00570","0.00627","0.00898","0.00570","0.00K","-9.09"
"Sep 22, 2015","0.00627","0.00627","0.00627","0.00627","0","0.00"
"Sep 21, 2015","0.00627","0.00730","0.00730","0.00570","0.79K","-14.17"
"Sep 20, 2015","0.00730","0.00733","0.00809","0.00730","1.25K","-0.35"
"Sep 19, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 18, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 17, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 16, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 15, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 14, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 13, 2015","0.00733","0.00733","0.00733","0.00733","0","0.00"
"Sep 12, 2015","0.00733","0.00733","0.00809","0.00733","2.35K","0.00"
"Sep 11, 2015","0.00733","0.00733","0.00809","0.00733","1.87K","-0.07"
"Sep 10, 2015","0.00733","0.00953","0.00953","0.00733","0.01K","-23.05"
"Sep 09, 2015","0.00953","0.00953","0.00953","0.00953","0","0.00"
"Sep 08, 2015","0.00953","0.00953","0.00953","0.00953","0","0.00"
"Sep 07, 2015","0.00953","0.00953","0.00953","0.00953","0","0.00"
"Sep 06, 2015","0.00953","0.00730","0.00953","0.00730","0.10K","30.46"
"Sep 05, 2015","0.00730","0.00954","0.00954","0.00730","0.00K","-23.40"
"Sep 04, 2015","0.00954","0.00954","0.00954","0.00954","0","0.00"
"Sep 03, 2015","0.00954","0.00954","0.00954","0.00954","0.00K","0.00"
"Sep 02, 2015","0.00954","0.00954","0.00954","0.00954","0","0.00"
"Sep 01, 2015","0.00954","0.00551","0.00954","0.00551","0.00K","73.13"
"Aug 31, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 30, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 29, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 28, 2015","0.00551","0.00815","0.00954","0.00551","0.00K","-32.42"
"Aug 27, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 26, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 25, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 24, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 23, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 22, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 21, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 20, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 19, 2015","0.00815","0.00815","0.00815","0.00815","0","0.00"
"Aug 18, 2015","0.00815","0.00815","0.00815","0.00815","0.36K","47.97"
"Aug 17, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 16, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 15, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 14, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 13, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 12, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 11, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 10, 2015","0.00551","0.00900","0.00900","0.00551","0.28K","-38.80"
"Aug 09, 2015","0.00900","0.00900","0.00900","0.00900","0","0.00"
"Aug 08, 2015","0.00900","0.00900","0.00900","0.00900","0","0.00"
"Aug 07, 2015","0.00900","0.00900","0.00900","0.00900","0","0.00"
"Aug 06, 2015","0.00900","0.00900","0.00900","0.00900","0","0.00"
"Aug 05, 2015","0.00900","0.00551","0.00950","0.00551","1.00K","63.43"
"Aug 04, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 03, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 02, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Aug 01, 2015","0.00551","0.00551","0.00551","0.00551","0","0.00"
"Jul 31, 2015","0.00551","0.00550","0.00958","0.00550","0.00K","0.00"
"Jul 30, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 29, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 28, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 27, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 26, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 25, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 24, 2015","0.00550","0.00550","0.00550","0.00550","0","0.00"
"Jul 23, 2015","0.00550","0.00550","0.00550","0.00550","0.00K","0.00"
"Jul 22, 2015","0.00550","0.01100","0.01100","0.00550","0.00K","-49.95"
"Jul 21, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 20, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 19, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 18, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 17, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 16, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 15, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 14, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 13, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Jul 12, 2015","0.01100","0.00870","0.01100","0.00870","0.85K","26.44"
"Jul 11, 2015","0.00870","0.00870","0.00870","0.00870","0","0.00"
"Jul 10, 2015","0.00870","0.00870","0.00870","0.00870","0","0.00"
"Jul 09, 2015","0.00870","0.01135","0.01135","0.00870","2.00K","-23.35"
"Jul 08, 2015","0.01135","0.00870","0.01135","0.00870","3.95K","30.46"
"Jul 07, 2015","0.00870","0.00870","0.01218","0.00870","0.01K","0.00"
"Jul 06, 2015","0.00870","0.01247","0.01247","0.00870","1.18K","-30.23"
"Jul 05, 2015","0.01247","0.00860","0.01247","0.00860","0.01K","45.00"
"Jul 04, 2015","0.00860","0.00860","0.00860","0.00860","0","0.00"
"Jul 03, 2015","0.00860","0.00860","0.00860","0.00860","0","0.00"
"Jul 02, 2015","0.00860","0.00860","0.00860","0.00860","0","0.00"
"Jul 01, 2015","0.00860","0.01150","0.01150","0.00860","0.22K","-25.22"
"Jun 30, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Jun 29, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Jun 28, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Jun 27, 2015","0.01150","0.01139","0.01150","0.01139","3.73K","0.97"
"Jun 26, 2015","0.01139","0.01104","0.01150","0.01104","2.71K","3.17"
"Jun 25, 2015","0.01104","0.01104","0.01104","0.01104","2.55K","0.00"
"Jun 24, 2015","0.01104","0.01104","0.01104","0.01104","0.37K","0.00"
"Jun 23, 2015","0.01104","0.01104","0.01104","0.01104","0","0.00"
"Jun 22, 2015","0.01104","0.00890","0.01104","0.00890","0.57K","24.03"
"Jun 21, 2015","0.00890","0.01139","0.01139","0.00890","0.99K","-21.85"
"Jun 20, 2015","0.01139","0.01139","0.01139","0.01139","0","0.00"
"Jun 19, 2015","0.01139","0.01139","0.01139","0.01139","2.19K","0.00"
"Jun 18, 2015","0.01139","0.01139","0.01139","0.01139","0","0.00"
"Jun 17, 2015","0.01139","0.00738","0.01139","0.00738","0.22K","54.34"
"Jun 16, 2015","0.00738","0.00880","0.01139","0.00738","0.00K","-16.14"
"Jun 15, 2015","0.00880","0.00860","0.00880","0.00860","4.47K","2.34"
"Jun 14, 2015","0.00860","0.00860","0.00860","0.00860","0","0.00"
"Jun 13, 2015","0.00860","0.00750","0.00860","0.00750","1.36K","14.65"
"Jun 12, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 11, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 10, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 09, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 08, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 07, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 06, 2015","0.00750","0.00750","0.00750","0.00750","0","0.00"
"Jun 05, 2015","0.00750","0.00840","0.00840","0.00750","0.16K","-10.71"
"Jun 04, 2015","0.00840","0.00779","0.00840","0.00779","0.66K","5.00"
"Jun 03, 2015","0.00800","0.00857","0.00857","0.00750","17.78K","-6.65"
"Jun 02, 2015","0.00857","0.00780","0.00858","0.00750","1.79K","9.87"
"Jun 01, 2015","0.00780","0.01139","0.01139","0.00780","1.60K","-31.52"
"May 31, 2015","0.01139","0.00492","0.01139","0.00492","2.74K","131.50"
"May 30, 2015","0.00492","0.00492","0.00492","0.00492","0","0.00"
"May 29, 2015","0.00492","0.00700","0.00900","0.00492","3.16K","-29.71"
"May 28, 2015","0.00700","0.00700","0.00700","0.00700","0","0.00"
"May 27, 2015","0.00700","0.00630","0.00700","0.00630","2.37K","11.11"
"May 26, 2015","0.00630","0.00750","0.00750","0.00630","0.30K","-16.00"
"May 25, 2015","0.00750","0.00451","0.00750","0.00451","0.00K","66.30"
"May 24, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 23, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 22, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 21, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 20, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 19, 2015","0.00451","0.00451","0.00451","0.00451","0","0.00"
"May 18, 2015","0.00451","0.01139","0.01139","0.00451","0.01K","-60.40"
"May 17, 2015","0.01139","0.01139","0.01139","0.00451","0.01K","0.00"
"May 16, 2015","0.01139","0.00450","0.01139","0.00450","0.54K","153.11"
"May 15, 2015","0.00450","0.00450","0.00450","0.00450","0","0.00"
"May 14, 2015","0.00450","0.00451","0.01139","0.00450","0.00K","0.00"
"May 13, 2015","0.00450","0.00450","0.00450","0.00450","0","0.00"
"May 12, 2015","0.00450","0.00500","0.00500","0.00450","0.89K","-10.00"
"May 11, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 10, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 09, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 08, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 07, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 06, 2015","0.00500","0.00500","0.00500","0.00500","0","0.00"
"May 05, 2015","0.00500","0.00400","0.00500","0.00400","0.00K","25.00"
"May 04, 2015","0.00400","0.00500","0.00500","0.00400","0.00K","-20.00"
"May 03, 2015","0.00500","0.00500","0.00500","0.00500","0.00K","0.00"
"May 02, 2015","0.00500","0.01139","0.01139","0.00500","0.00K","-56.10"
"May 01, 2015","0.01139","0.01139","0.01139","0.00500","0.00K","0.00"
"Apr 30, 2015","0.01139","0.01139","0.01139","0.01139","0.00K","0.00"
"Apr 29, 2015","0.01139","0.01139","0.01139","0.00500","0.00K","0.00"
"Apr 28, 2015","0.01139","0.00400","0.01139","0.00400","0.00K","184.75"
"Apr 27, 2015","0.00400","0.00400","0.01139","0.00400","0.01K","0.00"
"Apr 26, 2015","0.00400","0.00400","0.00400","0.00400","0","0.00"
"Apr 25, 2015","0.00400","0.00400","0.00400","0.00400","0","0.00"
"Apr 24, 2015","0.00400","0.00400","0.01139","0.00400","0.00K","0.00"
"Apr 23, 2015","0.00400","0.00400","0.00400","0.00400","0","0.00"
"Apr 22, 2015","0.00400","0.00400","0.01140","0.00356","3.00K","12.20"
"Apr 21, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Apr 20, 2015","0.00356","0.01150","0.01150","0.00356","0.28K","-69.00"
"Apr 19, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 18, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 17, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 16, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 15, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 14, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 13, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 12, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 11, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 10, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 09, 2015","0.01150","0.01150","0.01150","0.00356","0.03K","0.00"
"Apr 08, 2015","0.01150","0.01150","0.01150","0.01150","0.00K","0.00"
"Apr 07, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 06, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 05, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 04, 2015","0.01150","0.01150","0.01150","0.01150","0.00K","0.00"
"Apr 03, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 02, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Apr 01, 2015","0.01150","0.00356","0.01150","0.00356","0.00K","222.58"
"Mar 31, 2015","0.00356","0.01150","0.01150","0.00356","0.00K","-69.00"
"Mar 30, 2015","0.01150","0.01150","0.01150","0.01150","0","0.00"
"Mar 29, 2015","0.01150","0.00356","0.01150","0.00356","0.00K","223.03"
"Mar 28, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 27, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 26, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 25, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 24, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
