"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2017","4.560","4.510","4.900","4.400","5.93K","1.11"
"Jan 01, 2017","4.510","4.360","4.570","4.340","3.10K","3.44"
"Dec 31, 2016","4.360","4.350","4.480","4.280","1.40K","0.23"
"Dec 30, 2016","4.350","4.690","4.690","4.210","0.43K","-7.25"
"Dec 29, 2016","4.690","4.530","5.000","4.400","1.36K","3.53"
"Dec 28, 2016","4.530","4.330","4.600","4.300","1.95K","4.62"
"Dec 27, 2016","4.330","4.230","4.520","4.180","1.16K","2.36"
"Dec 26, 2016","4.230","4.300","4.370","4.130","0.47K","-1.63"
"Dec 25, 2016","4.300","4.470","4.490","4.080","2.40K","-3.80"
"Dec 24, 2016","4.470","4.490","5.140","4.200","5.94K","-0.45"
"Dec 23, 2016","4.490","3.690","4.490","3.650","5.73K","21.68"
"Dec 22, 2016","3.690","3.660","3.880","3.620","2.93K","0.82"
"Dec 21, 2016","3.660","3.620","3.910","3.620","1.09K","1.10"
"Dec 20, 2016","3.620","3.660","3.690","3.610","0.12K","-1.09"
"Dec 19, 2016","3.660","3.690","3.710","3.610","0.07K","1.10"
"Dec 18, 2016","3.620","3.720","3.730","3.620","0.30K","-2.69"
"Dec 17, 2016","3.720","3.640","3.720","3.600","0.18K","2.20"
"Dec 16, 2016","3.640","3.640","3.680","3.560","0.18K","4.00"
"Dec 15, 2016","3.500","3.600","3.700","3.500","0.31K","-2.78"
"Dec 14, 2016","3.600","3.650","3.660","3.600","0.28K","-1.37"
"Dec 13, 2016","3.650","3.640","3.680","3.620","0.01K","0.27"
"Dec 12, 2016","3.640","3.640","3.690","3.620","0.26K","0.00"
"Dec 11, 2016","3.640","3.700","3.700","3.610","0.04K","-1.62"
"Dec 10, 2016","3.700","3.740","3.740","3.630","0.06K","-1.07"
"Dec 09, 2016","3.740","3.650","3.740","3.610","0.26K","2.47"
"Dec 08, 2016","3.650","3.670","3.770","3.630","1.86K","-0.54"
"Dec 07, 2016","3.670","3.510","3.860","3.500","1.07K","4.86"
"Dec 06, 2016","3.500","3.580","3.580","3.420","0.10K","-2.23"
"Dec 05, 2016","3.580","3.890","3.890","3.320","4.94K","-7.97"
"Dec 04, 2016","3.890","3.900","3.920","3.860","0.16K","-0.26"
"Dec 03, 2016","3.900","3.940","3.940","3.870","0.10K","-1.02"
"Dec 02, 2016","3.940","3.880","3.940","3.870","0.42K","1.55"
"Dec 01, 2016","3.880","3.840","3.890","3.840","0.16K","1.04"
"Nov 30, 2016","3.840","3.830","3.980","3.510","1.83K","0.26"
"Nov 29, 2016","3.830","3.840","3.910","3.810","0.72K","-0.26"
"Nov 28, 2016","3.840","3.870","3.920","3.810","1.02K","-0.78"
"Nov 27, 2016","3.870","3.860","3.890","3.820","0.11K","0.26"
"Nov 26, 2016","3.860","3.870","3.910","3.810","1.28K","-0.26"
"Nov 25, 2016","3.870","3.900","3.910","3.850","0.16K","-0.77"
"Nov 24, 2016","3.900","3.860","3.930","3.860","0.19K","1.04"
"Nov 23, 2016","3.860","3.900","3.970","3.860","0.35K","-1.03"
"Nov 22, 2016","3.900","3.930","3.990","3.880","0.86K","-0.76"
"Nov 21, 2016","3.930","3.890","3.930","3.870","0.13K","1.03"
"Nov 20, 2016","3.890","3.920","3.990","3.860","0.16K","-0.77"
"Nov 19, 2016","3.920","3.870","3.990","3.850","0.26K","1.29"
"Nov 18, 2016","3.870","3.900","3.950","3.850","0.39K","-0.77"
"Nov 17, 2016","3.900","3.920","3.960","3.810","2.42K","-0.51"
"Nov 16, 2016","3.920","3.920","4.060","3.860","2.46K","0.00"
"Nov 15, 2016","3.920","3.870","3.960","3.840","1.02K","1.29"
"Nov 14, 2016","3.870","3.860","3.910","3.810","0.17K","0.26"
"Nov 13, 2016","3.860","3.750","3.940","3.650","3.35K","2.93"
"Nov 12, 2016","3.750","3.800","3.850","3.720","2.27K","-1.32"
"Nov 11, 2016","3.800","3.800","3.860","3.790","0.16K","0.00"
"Nov 10, 2016","3.800","3.980","3.980","3.790","0.30K","-4.52"
"Nov 09, 2016","3.980","3.910","3.990","3.770","2.07K","1.79"
"Nov 08, 2016","3.910","3.880","3.910","3.840","0.47K","0.77"
"Nov 07, 2016","3.880","3.910","3.920","3.830","0.53K","-0.77"
"Nov 06, 2016","3.910","3.870","3.930","3.850","0.06K","1.03"
"Nov 05, 2016","3.870","3.880","3.940","3.860","0.27K","-0.26"
"Nov 04, 2016","3.880","3.900","3.980","3.770","2.53K","-0.51"
"Nov 03, 2016","3.900","4.070","4.340","3.800","5.24K","-4.18"
"Nov 02, 2016","4.070","4.020","4.350","3.990","1.36K","1.24"
"Nov 01, 2016","4.020","3.980","4.500","3.920","2.69K","1.01"
"Oct 31, 2016","3.980","3.930","4.070","3.920","0.27K","1.27"
"Oct 30, 2016","3.930","4.060","4.250","3.930","0.77K","-3.20"
"Oct 29, 2016","4.060","3.900","4.240","3.900","1.30K","4.10"
"Oct 28, 2016","3.900","3.990","4.020","3.880","0.74K","-2.26"
"Oct 27, 2016","3.990","3.890","4.140","3.890","1.25K","2.57"
"Oct 26, 2016","3.890","3.850","3.960","3.760","2.44K","1.04"
"Oct 25, 2016","3.850","3.870","3.880","3.800","1.24K","-0.52"
"Oct 24, 2016","3.870","3.880","3.890","3.820","0.45K","-0.26"
"Oct 23, 2016","3.880","3.840","3.890","3.700","1.26K","1.04"
"Oct 22, 2016","3.840","3.790","3.880","3.750","1.06K","1.32"
"Oct 21, 2016","3.790","3.800","3.810","3.750","0.55K","-0.26"
"Oct 20, 2016","3.800","3.790","3.810","3.780","0.26K","0.26"
"Oct 19, 2016","3.790","3.910","3.910","3.790","1.15K","-3.07"
"Oct 18, 2016","3.910","3.820","3.910","3.800","0.71K","2.36"
"Oct 17, 2016","3.820","3.880","3.940","3.820","0.25K","-1.55"
"Oct 16, 2016","3.880","3.920","3.940","3.860","0.02K","-1.02"
"Oct 15, 2016","3.920","3.820","3.940","3.820","0.09K","2.62"
"Oct 14, 2016","3.820","3.830","3.920","3.820","0.04K","-0.26"
"Oct 13, 2016","3.830","3.800","3.930","3.800","2.33K","0.79"
"Oct 12, 2016","3.800","3.830","3.830","3.790","0.67K","-0.78"
"Oct 11, 2016","3.830","3.790","3.840","3.750","0.63K","1.06"
"Oct 10, 2016","3.790","3.840","3.840","3.790","0.51K","-0.26"
"Oct 09, 2016","3.800","3.860","3.860","3.800","0.06K","-1.55"
"Oct 08, 2016","3.860","3.820","3.880","3.800","0.45K","1.05"
"Oct 07, 2016","3.820","3.820","3.870","3.800","0.21K","0.00"
"Oct 06, 2016","3.820","3.880","3.880","3.780","2.21K","-1.55"
"Oct 05, 2016","3.880","3.850","3.910","3.790","1.12K","0.78"
"Oct 04, 2016","3.850","3.830","3.900","3.810","2.28K","0.52"
"Oct 03, 2016","3.830","3.830","3.940","3.830","0.79K","0.00"
"Oct 02, 2016","3.830","3.850","3.860","3.820","0.09K","-0.52"
"Oct 01, 2016","3.850","3.810","3.860","3.810","0.38K","1.05"
"Sep 30, 2016","3.810","3.860","3.870","3.800","1.09K","-1.30"
"Sep 29, 2016","3.860","3.810","3.880","3.810","0.10K","1.31"
"Sep 28, 2016","3.810","3.830","3.900","3.790","0.32K","-0.52"
"Sep 27, 2016","3.830","3.920","3.920","3.790","0.98K","-2.30"
"Sep 26, 2016","3.920","3.800","4.000","3.790","0.82K","3.16"
"Sep 25, 2016","3.800","3.870","3.870","3.800","0.24K","-1.81"
"Sep 24, 2016","3.870","3.830","4.060","3.830","0.28K","1.04"
"Sep 23, 2016","3.830","3.790","4.200","3.770","0.72K","1.06"
"Sep 22, 2016","3.790","3.760","5.050","3.760","2.47K","-0.79"
"Sep 21, 2016","3.820","4.000","6.720","3.610","2.32K","-4.50"
"Sep 20, 2016","4.000","3.860","4.000","3.760","2.60K","3.63"
"Sep 19, 2016","3.860","3.870","3.930","3.800","0.44K","-0.26"
"Sep 18, 2016","3.870","3.820","3.870","3.810","1.27K","1.31"
"Sep 17, 2016","3.820","3.810","3.880","3.810","0.21K","0.26"
"Sep 16, 2016","3.810","3.810","3.890","3.800","0.33K","0.00"
"Sep 15, 2016","3.810","3.850","3.950","3.810","0.61K","-1.04"
"Sep 14, 2016","3.850","3.810","3.850","3.800","0.05K","1.05"
"Sep 13, 2016","3.810","3.880","3.880","3.800","0.34K","-1.80"
"Sep 12, 2016","3.880","3.900","3.960","3.770","0.84K","-0.51"
"Sep 11, 2016","3.900","3.960","4.040","3.860","1.16K","-1.52"
"Sep 10, 2016","3.960","3.960","4.000","3.950","0.02K","0.00"
"Sep 09, 2016","3.960","4.010","4.020","3.940","0.40K","-1.25"
"Sep 08, 2016","4.010","3.960","4.030","3.950","0.08K","1.26"
"Sep 07, 2016","3.960","3.950","4.030","3.910","0.50K","0.25"
"Sep 06, 2016","3.950","3.960","3.980","3.910","0.64K","-0.25"
"Sep 05, 2016","3.960","4.020","4.070","3.940","0.45K","-1.49"
"Sep 04, 2016","4.020","3.880","4.080","3.850","1.14K","3.61"
"Sep 03, 2016","3.880","3.840","3.990","3.800","1.74K","1.04"
"Sep 02, 2016","3.840","3.660","4.350","3.650","2.75K","4.92"
"Sep 01, 2016","3.660","3.740","3.900","3.260","3.60K","-2.14"
"Aug 31, 2016","3.740","3.810","3.850","3.740","0.38K","-1.84"
"Aug 30, 2016","3.810","3.770","3.850","3.740","0.37K","1.06"
"Aug 29, 2016","3.770","3.720","3.840","3.700","0.85K","1.34"
"Aug 28, 2016","3.720","3.780","3.780","3.620","1.90K","-1.59"
"Aug 27, 2016","3.780","3.810","3.850","3.620","1.14K","-0.79"
"Aug 26, 2016","3.810","3.810","3.900","3.770","3.34K","0.00"
"Aug 25, 2016","3.810","3.840","3.880","3.750","5.09K","-0.78"
"Aug 24, 2016","3.840","3.950","3.960","3.610","5.08K","-2.78"
"","","","","","",""
"","Highest:420.000","Lowest:3.260","Difference:416.740","Average:42.324","Change %:6,191.139"
